K,699,3095617.416 ,17507125.809 ,66
N,173,3095272.104 ,17502389.342 ,58
N,174,3096498.158 ,17500575.973 ,58
N,175,3095683.740 ,17504620.305 ,58
K,700,3096480.664 ,17503501.362 ,66
K,701,3096265.254 ,17505037.575 ,66
K,702,3096017.938 ,17506057.163 ,66
K,703,3096708.764 ,17508918.393 ,66
N,176,3095859.278 ,17498540.539 ,58
K,704,3097028.605 ,17506671.971 ,66
K,705,3096886.597 ,17508239.824 ,66
K,706,3097448.744 ,17500913.983 ,66
N,177,3096785.596 ,17506308.032 ,58
N,178,3096708.920 ,17500623.739 ,58
N,179,3096667.914 ,17505053.388 ,58
K,707,3097601.869 ,17507596.331 ,66
K,708,3096810.600 ,17509308.952 ,66
K,709,3097081.809 ,17508531.140 ,66
N,180,3097709.287 ,17498260.633 ,58
K,710,3097625.129 ,17509857.802 ,66
K,711,3098113.100 ,17504666.138 ,66
K,712,3098056.710 ,17505371.781 ,66
N,181,3097990.765 ,17500736.689 ,58
K,713,3098734.716 ,17512527.078 ,66
K,714,3098863.604 ,17510610.862 ,66
N,182,3099247.749 ,17498675.260 ,58
N,183,3098816.861 ,17500045.306 ,58
K,715,3098719.738 ,17507395.362 ,66
K,716,3098627.721 ,17510711.299 ,66
K,717,3098806.706 ,17507361.527 ,66
K,718,3098939.365 ,17509537.916 ,66
S,7,3098693.735 ,17498176.075 ,49
K,719,3099478.025 ,17506529.686 ,66
N,184,3098091.953 ,17499392.421 ,58
K,720,3098732.135 ,17508855.390 ,66
S,8,3098526.541 ,17511679.144 ,49
K,721,3099634.875 ,17508325.845 ,66
N,185,3098894.807 ,17497193.541 ,58
K,722,3099108.180 ,17510826.485 ,66
K,723,3099072.860 ,17511996.285 ,66
K,724,3099314.862 ,17513185.894 ,66
K,725,3099516.888 ,17509025.782 ,66
K,726,3099220.801 ,17507241.681 ,66
K,727,3099317.759 ,17499320.442 ,66
K,728,3099867.875 ,17511157.887 ,66
K,729,3099697.008 ,17506483.960 ,66
K,730,3100453.033 ,17498565.260 ,66
S,9,3099485.138 ,17498791.684 ,49
K,731,3099966.906 ,17504984.913 ,66
K,732,3100659.663 ,17506808.962 ,66
K,733,3100452.857 ,17508558.593 ,66
K,734,3100534.684 ,17511650.784 ,66
K,735,3100683.550 ,17513399.522 ,66
K,736,3100517.920 ,17510081.419 ,66
K,737,3100374.308 ,17500694.688 ,66
K,738,3100891.198 ,17511243.719 ,66
K,739,3100539.292 ,17513320.737 ,66
K,740,3101350.389 ,17514278.509 ,66
K,741,3101547.949 ,17506727.547 ,66
N,186,3100818.554 ,17496818.097 ,58
K,742,3101566.989 ,17513592.950 ,66
K,743,3101528.825 ,17499004.903 ,66
K,744,3100778.407 ,17504133.832 ,66
K,745,3100628.115 ,17508365.153 ,66
K,746,3100790.286 ,17507619.424 ,66
N,187,3100852.210 ,17497522.179 ,58
K,747,3100534.873 ,17510323.803 ,66
S,10,3101007.651 ,17499692.670 ,49
S,11,3100950.664 ,17500739.999 ,49
K,748,3101344.342 ,17512288.093 ,66
K,749,3100453.792 ,17505357.311 ,66
K,750,3101670.335 ,17514748.429 ,66
K,751,3101650.692 ,17507754.204 ,66
K,752,3101138.064 ,17498578.684 ,66
K,753,3100918.304 ,17511755.022 ,66
K,754,3101442.692 ,17510244.383 ,66
N,188,3101306.259 ,17496694.997 ,58
K,755,3101782.206 ,17500313.970 ,66
K,756,3100986.026 ,17505109.699 ,66
K,757,3102300.215 ,17507688.811 ,66
K,758,3102292.670 ,17498777.837 ,66
K,759,3102517.080 ,17514893.455 ,66
K,760,3102233.610 ,17512625.890 ,66
K,761,3102330.346 ,17504130.290 ,66
N,189,3102516.907 ,17497182.163 ,58
K,762,3102102.673 ,17513243.955 ,66
K,763,3102070.510 ,17505617.609 ,66
K,764,3102955.545 ,17513340.346 ,66
S,12,3102511.097 ,17497123.873 ,49
N,190,3102618.095 ,17498197.463 ,58
K,765,3103058.749 ,17504158.794 ,66
K,766,3102934.973 ,17499382.181 ,66
K,767,3103109.118 ,17514836.851 ,66
K,768,3103233.903 ,17508429.622 ,66
K,769,3102593.187 ,17501713.454 ,66
N,191,3103341.047 ,17495677.038 ,58
K,770,3103087.675 ,17500251.575 ,66
S,13,3102505.312 ,17497774.944 ,49
K,771,3102319.222 ,17505663.747 ,66
K,772,3102471.012 ,17513933.334 ,66
K,773,3102284.250 ,17502069.380 ,66
K,774,3102280.127 ,17507025.365 ,66
K,775,3102434.580 ,17502564.020 ,66
K,776,3103109.323 ,17503327.790 ,66
K,777,3103198.949 ,17514671.903 ,66
N,192,3102815.064 ,17496887.106 ,58
K,778,3103171.485 ,17500611.249 ,66
K,779,3103375.483 ,17509934.983 ,66
K,780,3103230.203 ,17505282.390 ,66
K,781,3102741.495 ,17501052.964 ,66
K,782,3103814.027 ,17508885.722 ,66
K,783,3103242.479 ,17508135.846 ,66
K,784,3102894.647 ,17515603.410 ,66
K,785,3103552.539 ,17506009.697 ,66
S,14,3103549.734 ,17498901.882 ,49
S,15,3103921.477 ,17499725.646 ,49
K,786,3103449.266 ,17507417.519 ,66
S,16,3103727.897 ,17498449.530 ,49
N,193,3104048.699 ,17495395.372 ,58
K,787,3103310.462 ,17504127.174 ,66
K,788,3104147.339 ,17516409.615 ,66
K,789,3104388.563 ,17506994.837 ,66
K,790,3104632.806 ,17504433.350 ,66
K,791,3104207.775 ,17503066.195 ,66
O,104,3104155.177 ,17515404.000 ,28
N,194,3104456.669 ,17497071.491 ,58
K,792,3103895.148 ,17502435.070 ,66
Q,59,3105188.871 ,17505642.734 ,74
K,793,3103912.890 ,17500437.954 ,66
N,195,3103986.420 ,17497029.792 ,58
K,794,3104394.551 ,17504273.383 ,66
Q,60,3105257.796 ,17506425.275 ,74
K,795,3105240.812 ,17502944.173 ,66
N,196,3104245.252 ,17496012.309 ,58
K,796,3104093.517 ,17499849.115 ,66
K,797,3105245.385 ,17500130.878 ,66
Q,61,3105202.393 ,17508371.051 ,74
Q,62,3105174.099 ,17508419.027 ,74
N,197,3104545.138 ,17496856.855 ,58
S,17,3104078.644 ,17498982.419 ,49
Q,63,3104940.158 ,17504161.229 ,74
K,798,3104042.960 ,17500984.527 ,66
K,799,3104892.017 ,17501596.086 ,66
K,800,3104554.306 ,17502593.609 ,66
Q,64,3105087.168 ,17506164.243 ,74
N,198,3104810.462 ,17498043.129 ,58
Q,65,3104709.306 ,17507184.207 ,74
K,801,3104934.454 ,17499017.185 ,66
Q,66,3104858.135 ,17508079.227 ,74
K,802,3105640.534 ,17504294.159 ,66
N,199,3105777.585 ,17496938.934 ,58
K,803,3105917.070 ,17505470.011 ,66
P,217,3106021.624 ,17515630.324 ,150
K,804,3105893.373 ,17500115.776 ,66
K,805,3105860.957 ,17502398.744 ,66
M,581,3106099.772 ,17514201.491 ,85
K,806,3106333.412 ,17497424.549 ,66
M,582,3106687.173 ,17514947.251 ,85
N,200,3106142.512 ,17495931.215 ,58
K,807,3106104.868 ,17500620.318 ,66
P,218,3105747.125 ,17513660.077 ,150
Q,67,3106016.285 ,17507220.450 ,74
K,808,3106599.086 ,17502041.067 ,66
P,219,3106428.057 ,17516574.332 ,150
N,201,3107052.908 ,17497157.319 ,58
K,809,3106746.391 ,17498492.532 ,66
P,220,3106556.876 ,17513237.095 ,150
P,221,3106549.229 ,17512319.865 ,150
N,202,3105998.412 ,17495592.422 ,58
P,222,3106945.489 ,17510861.660 ,150
K,810,3106476.526 ,17499071.894 ,66
K,811,3106694.986 ,17505313.515 ,66
K,812,3107010.632 ,17503959.196 ,66
K,813,3106349.716 ,17502748.899 ,66
K,814,3106124.114 ,17500810.841 ,66
P,223,3106674.574 ,17512294.826 ,150
K,815,3106376.061 ,17505328.748 ,66
O,105,3106904.844 ,17508367.051 ,28
K,816,3106243.384 ,17504172.463 ,66
P,224,3106143.723 ,17517460.623 ,150
Q,68,3106203.305 ,17507103.608 ,74
N,203,3106970.241 ,17494928.755 ,58
Q,69,3106412.061 ,17505834.148 ,74
K,817,3106653.152 ,17502467.070 ,66
N,204,3106697.042 ,17498613.919 ,58
K,818,3107034.179 ,17501427.415 ,66
N,205,3106802.686 ,17496803.775 ,58
K,819,3107660.299 ,17497733.659 ,66
P,225,3106851.731 ,17511556.125 ,150
P,226,3107125.722 ,17516914.858 ,150
K,820,3107628.273 ,17500285.771 ,66
M,583,3107465.676 ,17521818.219 ,85
K,821,3107925.055 ,17501240.453 ,66
O,106,3107772.436 ,17507797.335 ,28
N,206,3107161.825 ,17495894.229 ,58
K,822,3107603.320 ,17503132.740 ,66
Q,70,3107264.071 ,17506804.702 ,74
Q,71,3107693.765 ,17505454.314 ,74
P,227,3108081.722 ,17520358.019 ,150
P,228,3107544.866 ,17509150.778 ,150
K,823,3107711.682 ,17498413.770 ,66
P,229,3108172.314 ,17518851.761 ,150
N,207,3108325.142 ,17494445.245 ,58
P,230,3107842.020 ,17521527.272 ,150
N,208,3108294.829 ,17494625.998 ,58
P,231,3108885.015 ,17520830.460 ,150
K,824,3108304.079 ,17506939.741 ,66
K,825,3108666.994 ,17500622.492 ,66
P,232,3108398.021 ,17520834.836 ,150
P,233,3108440.223 ,17516914.029 ,150
P,234,3108016.072 ,17517976.661 ,150
N,209,3108110.048 ,17498684.971 ,58
M,584,3108707.963 ,17515087.268 ,85
P,235,3107692.057 ,17515192.626 ,150
M,585,3107821.062 ,17516360.590 ,85
N,210,3108416.919 ,17496820.483 ,58
M,586,3108808.179 ,17513405.984 ,85
M,587,3108736.660 ,17513339.346 ,85
M,588,3108338.401 ,17514205.135 ,85
N,211,3107848.886 ,17496051.552 ,58
K,826,3107956.363 ,17512178.763 ,66
K,827,3108716.925 ,17505227.376 ,66
K,828,3108686.506 ,17503832.742 ,66
K,829,3108490.484 ,17499132.070 ,66
K,830,3108264.456 ,17500758.335 ,66
K,831,3108561.663 ,17503692.740 ,66
P,236,3108857.078 ,17521389.956 ,150
K,832,3107988.468 ,17496719.140 ,66
K,833,3108791.365 ,17510408.042 ,66
K,834,3108806.449 ,17495928.454 ,66
O,107,3109013.342 ,17518766.514 ,28
K,835,3108036.613 ,17507625.030 ,66
K,836,3108070.780 ,17508515.157 ,66
K,837,3108444.544 ,17502444.290 ,66
K,838,3108556.742 ,17506867.912 ,66
K,839,3107877.238 ,17501731.318 ,66
K,840,3108907.878 ,17505349.545 ,66
P,237,3109452.562 ,17521415.714 ,150
K,841,3108266.670 ,17506001.456 ,66
P,238,3109976.927 ,17521511.437 ,150
P,239,3109129.145 ,17518458.668 ,150
K,842,3109547.124 ,17499934.818 ,66
N,212,3109410.720 ,17498909.683 ,58
K,843,3108202.220 ,17501879.243 ,66
K,844,3109484.796 ,17508736.674 ,66
K,845,3109581.769 ,17510892.696 ,66
K,846,3109662.693 ,17507047.158 ,66
K,847,3109618.231 ,17513922.042 ,66
K,848,3109884.787 ,17499050.160 ,66
K,849,3108542.883 ,17504507.119 ,66
N,213,3108579.015 ,17495277.165 ,58
N,214,3109221.328 ,17494523.132 ,58
K,850,3109476.279 ,17511926.694 ,66
K,851,3109871.864 ,17512701.593 ,66
P,240,3110055.884 ,17518198.593 ,150
P,241,3110093.644 ,17521429.604 ,150
K,852,3109383.592 ,17512129.851 ,66
K,853,3109904.172 ,17498259.454 ,66
K,854,3109595.099 ,17503837.744 ,66
O,108,3110191.076 ,17518556.850 ,28
K,855,3109685.757 ,17503797.363 ,66
P,242,3110582.852 ,17521357.599 ,150
K,856,3110416.714 ,17505725.066 ,66
K,857,3110201.102 ,17511050.225 ,66
K,858,3110195.983 ,17510335.332 ,66
K,859,3110680.358 ,17500810.453 ,66
K,860,3109554.188 ,17501258.620 ,66
K,861,3110726.831 ,17497228.068 ,66
P,243,3110686.151 ,17521128.125 ,150
K,862,3110286.007 ,17502677.174 ,66
K,863,3110763.853 ,17513088.287 ,66
K,864,3109890.089 ,17500307.719 ,66
P,244,3110121.674 ,17522017.658 ,150
P,245,3109881.001 ,17520670.984 ,150
K,865,3109589.945 ,17499929.369 ,66
K,866,3110730.490 ,17506603.907 ,66
K,867,3109633.682 ,17508469.988 ,66
K,868,3109877.098 ,17504134.915 ,66
P,246,3110614.963 ,17521507.068 ,150
K,869,3110070.807 ,17514030.539 ,66
K,870,3109694.298 ,17502549.458 ,66
P,247,3110595.924 ,17520541.776 ,150
K,871,3110916.938 ,17505741.856 ,66
K,872,3109879.280 ,17503213.012 ,66
P,248,3111075.376 ,17520909.237 ,150
K,873,3110605.203 ,17500346.807 ,66
M,589,3111410.831 ,17522935.244 ,85
S,18,3111282.493 ,17509053.824 ,49
K,874,3110507.064 ,17507312.598 ,66
K,875,3110786.915 ,17511443.944 ,66
K,876,3110829.467 ,17511967.716 ,66
K,877,3111467.746 ,17514173.850 ,66
M,590,3111941.575 ,17523060.580 ,85
K,878,3111091.625 ,17510026.907 ,66
M,591,3111694.283 ,17524774.777 ,85
K,879,3110787.171 ,17506012.479 ,66
K,880,3112038.373 ,17510515.331 ,66
K,881,3111583.178 ,17513637.020 ,66
M,592,3111551.204 ,17521317.578 ,85
P,249,3112338.719 ,17518993.003 ,150
K,882,3112159.867 ,17511625.046 ,66
M,593,3111643.740 ,17524037.446 ,85
K,883,3112619.786 ,17511263.246 ,66
N,215,3111742.050 ,17510076.460 ,58
P,250,3111507.250 ,17519063.083 ,150
M,594,3112541.963 ,17521695.736 ,85
M,595,3112596.555 ,17520605.022 ,85
P,251,3112132.673 ,17518619.762 ,150
M,596,3112424.555 ,17521572.219 ,85
N,216,3111960.185 ,17508467.455 ,58
K,884,3111803.866 ,17513651.457 ,66
M,597,3112566.045 ,17524324.694 ,85
S,19,3112771.232 ,17509772.840 ,49
M,598,3113153.059 ,17522955.466 ,85
K,885,3112799.484 ,17510549.301 ,66
P,252,3112842.442 ,17518357.423 ,150
M,599,3113828.131 ,17520669.920 ,85
N,217,3113611.582 ,17509189.894 ,58
M,600,3113747.920 ,17521712.251 ,85
M,601,3113227.053 ,17522082.771 ,85
P,253,3113389.279 ,17517979.225 ,150
N,218,3113198.447 ,17507660.177 ,58
P,254,3113832.026 ,17516860.097 ,150
K,886,3113221.039 ,17504656.321 ,66
N,219,3114408.714 ,17506877.853 ,58
P,255,3113476.268 ,17521600.635 ,150
M,602,3114412.078 ,17520376.625 ,85
M,603,3113485.019 ,17519029.395 ,85
P,256,3114411.195 ,17517909.544 ,150
M,604,3113969.528 ,17520397.954 ,85
K,887,3113068.633 ,17503539.569 ,66
K,888,3114382.422 ,17510197.144 ,66
O,109,3113601.616 ,17516585.048 ,28
M,605,3113843.159 ,17519531.951 ,85
P,257,3113957.669 ,17521526.326 ,150
K,889,3114293.775 ,17505427.486 ,66
L,320,3113532.592 ,17503882.262 ,21
M,606,3114360.347 ,17520661.150 ,85
L,321,3114276.140 ,17526895.186 ,21
K,890,3114086.368 ,17505028.113 ,66
M,607,3114891.690 ,17520406.034 ,85
M,608,3114862.196 ,17521717.372 ,85
K,891,3114526.429 ,17510880.825 ,66
P,258,3114584.950 ,17517353.555 ,150
P,259,3114595.563 ,17517094.349 ,150
M,609,3115182.834 ,17518683.889 ,85
L,322,3115196.142 ,17512074.789 ,21
K,892,3115216.309 ,17509768.360 ,66
K,893,3114923.724 ,17504401.447 ,66
K,894,3115717.912 ,17528272.647 ,66
L,323,3115427.967 ,17526985.825 ,21
K,895,3115550.561 ,17508775.092 ,66
L,324,3115303.765 ,17503863.707 ,21
P,260,3115740.720 ,17516734.101 ,150
M,610,3115460.956 ,17519964.076 ,85
M,611,3116116.802 ,17520747.322 ,85
M,612,3115198.353 ,17522000.517 ,85
P,261,3115903.746 ,17513573.010 ,150
K,896,3115648.997 ,17505388.355 ,66
M,613,3116061.787 ,17519972.254 ,85
P,262,3115177.045 ,17513815.000 ,150
P,263,3116333.682 ,17515778.191 ,150
L,325,3115414.090 ,17511894.004 ,21
K,897,3116247.340 ,17505644.310 ,66
M,614,3115580.277 ,17519037.508 ,85
M,615,3115775.667 ,17521336.259 ,85
K,898,3115762.402 ,17507147.857 ,66
L,326,3115466.525 ,17509872.672 ,21
K,899,3115900.616 ,17508971.541 ,66
K,900,3115826.292 ,17528007.449 ,66
M,616,3116390.443 ,17518605.699 ,85
L,327,3115455.154 ,17510749.342 ,21
M,617,3115659.445 ,17519666.758 ,85
K,901,3115377.612 ,17507330.617 ,66
L,328,3115669.639 ,17503792.342 ,21
P,264,3116184.224 ,17514581.731 ,150
O,110,3116490.338 ,17516695.634 ,28
M,618,3116961.294 ,17519022.713 ,85
L,329,3116083.457 ,17512319.177 ,21
P,265,3116514.654 ,17515256.851 ,150
P,266,3116744.356 ,17513716.392 ,150
L,330,3116657.949 ,17528200.129 ,21
L,331,3116730.500 ,17512956.970 ,21
K,902,3116949.984 ,17506811.088 ,66
L,332,3116565.694 ,17526674.175 ,21
K,903,3116293.025 ,17505817.473 ,66
L,333,3116440.825 ,17505136.889 ,21
L,334,3117320.946 ,17524786.976 ,21
M,619,3117646.791 ,17518066.304 ,85
M,620,3117569.440 ,17518175.210 ,85
L,335,3116912.769 ,17524482.613 ,21
L,336,3117187.324 ,17503244.088 ,21
L,337,3117944.821 ,17526588.973 ,21
L,338,3117967.717 ,17526186.426 ,21
O,111,3117843.403 ,17516183.482 ,28
K,904,3118096.893 ,17507282.375 ,66
L,339,3117236.955 ,17524854.886 ,21
K,905,3117160.802 ,17527824.524 ,66
L,340,3117795.366 ,17505506.663 ,21
P,267,3117219.679 ,17516676.834 ,150
P,268,3117735.728 ,17514547.930 ,150
M,621,3118403.388 ,17516740.355 ,85
L,341,3117852.827 ,17527119.432 ,21
K,906,3118040.784 ,17507586.099 ,66
L,342,3117653.719 ,17502746.888 ,21
P,269,3117569.545 ,17515392.022 ,150
K,907,3118019.672 ,17528469.657 ,66
P,270,3119242.097 ,17521439.781 ,150
K,908,3118617.184 ,17529496.550 ,66
L,343,3118833.581 ,17508379.243 ,21
L,344,3118748.569 ,17525417.563 ,21
K,909,3118752.829 ,17527061.209 ,66
K,910,3117780.002 ,17506631.081 ,66
M,622,3119755.482 ,17518663.905 ,85
O,112,3119225.589 ,17518517.342 ,28
L,345,3118411.574 ,17505473.915 ,21
P,271,3119131.426 ,17516141.817 ,150
M,623,3119374.068 ,17519354.121 ,85
L,346,3118865.930 ,17524469.242 ,21
P,272,3119238.061 ,17520689.456 ,150
K,911,3119354.976 ,17507988.781 ,66
K,912,3119473.929 ,17530062.662 ,66
P,273,3118929.652 ,17515775.172 ,150
P,274,3119524.876 ,17520676.730 ,150
P,275,3119755.994 ,17522038.672 ,150
P,276,3119494.993 ,17523432.788 ,150
P,277,3119311.569 ,17514984.931 ,150
M,624,3119133.677 ,17516623.220 ,85
L,347,3119505.840 ,17502328.967 ,21
P,278,3119010.158 ,17522255.006 ,150
K,913,3120016.531 ,17528305.550 ,66
M,625,3120017.626 ,17518212.406 ,85
P,279,3119741.379 ,17513673.026 ,150
K,914,3119583.166 ,17530865.027 ,66
K,915,3119928.301 ,17527574.763 ,66
L,348,3119041.840 ,17525171.052 ,21
K,916,3119371.391 ,17531992.650 ,66
K,917,3119391.323 ,17529585.421 ,66
O,113,3119760.057 ,17517815.774 ,28
P,280,3119182.613 ,17520238.658 ,150
Q,72,3118958.297 ,17510393.337 ,74
M,626,3120063.342 ,17518544.071 ,85
L,349,3119266.125 ,17507914.975 ,21
L,350,3119104.337 ,17509233.150 ,21
P,281,3119618.947 ,17520606.726 ,150
P,282,3119791.271 ,17523483.719 ,150
L,351,3119704.990 ,17526334.421 ,21
L,352,3120102.351 ,17524914.372 ,21
P,283,3120095.898 ,17515850.139 ,150
K,918,3120086.009 ,17532559.588 ,66
M,627,3119885.426 ,17519132.216 ,85
L,353,3120263.823 ,17528487.403 ,21
L,354,3120309.520 ,17528110.326 ,21
L,355,3120375.397 ,17526501.127 ,21
K,919,3119368.967 ,17529806.276 ,66
O,114,3120592.718 ,17514442.416 ,28
P,284,3119909.541 ,17515348.739 ,150
O,115,3120292.498 ,17513763.426 ,28
K,920,3120515.846 ,17531209.830 ,66
P,285,3120793.993 ,17523799.611 ,150
L,356,3119659.079 ,17506213.422 ,21
K,921,3120892.597 ,17531713.115 ,66
P,286,3120619.728 ,17521429.842 ,150
P,287,3120304.133 ,17522041.498 ,150
L,357,3120986.269 ,17528800.222 ,21
P,288,3121079.461 ,17524602.150 ,150
K,922,3120940.364 ,17532729.153 ,66
M,628,3120975.359 ,17518246.675 ,85
Q,73,3120180.516 ,17505647.801 ,74
M,629,3120877.240 ,17520503.728 ,85
M,630,3121075.393 ,17520259.194 ,85
P,289,3121676.435 ,17521880.790 ,150
P,290,3121531.922 ,17521576.075 ,150
O,116,3121420.476 ,17517948.540 ,28
P,291,3121259.576 ,17515126.087 ,150
L,358,3120409.361 ,17506625.003 ,21
L,359,3121478.809 ,17530366.943 ,21
L,360,3121548.688 ,17530106.498 ,21
M,631,3121668.481 ,17517184.981 ,85
Q,74,3121206.379 ,17508809.271 ,74
L,361,3120506.107 ,17502301.670 ,21
P,292,3121722.339 ,17513972.946 ,150
M,632,3120986.310 ,17516913.371 ,85
L,362,3121896.630 ,17527142.528 ,21
L,363,3121589.514 ,17527326.159 ,21
P,293,3120931.275 ,17523403.540 ,150
P,294,3120773.990 ,17513150.972 ,150
Q,75,3121820.222 ,17508939.890 ,74
L,364,3120849.112 ,17531095.415 ,21
M,633,3121292.653 ,17521844.374 ,85
M,634,3121454.469 ,17519281.324 ,85
M,635,3121713.954 ,17516845.789 ,85
M,636,3121190.448 ,17520589.037 ,85
M,637,3121478.626 ,17514119.903 ,85
K,923,3120954.518 ,17533260.606 ,66
Q,76,3121008.741 ,17509226.576 ,74
Q,77,3121613.921 ,17508870.208 ,74
L,365,3121247.105 ,17531902.697 ,21
M,638,3122036.251 ,17516472.555 ,85
L,366,3120844.419 ,17506690.800 ,21
M,639,3121870.904 ,17522714.248 ,85
M,640,3121732.030 ,17518155.469 ,85
M,641,3122042.032 ,17517806.179 ,85
P,295,3121051.540 ,17513449.782 ,150
L,367,3121675.795 ,17531833.856 ,21
P,296,3122569.324 ,17513549.865 ,150
P,297,3121990.895 ,17523665.349 ,150
M,642,3122029.301 ,17503009.765 ,85
M,643,3121901.228 ,17521243.099 ,85
Q,78,3121689.865 ,17509764.109 ,74
L,368,3122010.431 ,17529707.433 ,21
P,298,3122107.433 ,17511463.369 ,150
M,644,3121878.091 ,17512541.743 ,85
K,924,3122506.540 ,17531079.956 ,66
P,299,3122385.800 ,17523840.462 ,150
M,645,3122857.362 ,17503896.684 ,85
M,646,3122602.399 ,17515487.266 ,85
M,647,3122480.113 ,17522160.872 ,85
M,648,3122021.655 ,17512397.065 ,85
L,369,3121852.618 ,17506956.148 ,21
M,649,3123425.695 ,17513930.392 ,85
M,650,3122975.011 ,17522436.231 ,85
Q,79,3122764.305 ,17508463.208 ,74
L,370,3123275.386 ,17523608.252 ,21
M,651,3123194.048 ,17503672.269 ,85
P,300,3123351.179 ,17525580.465 ,150
O,117,3122997.477 ,17516658.780 ,28
L,371,3122602.498 ,17523195.298 ,21
L,372,3123479.061 ,17521524.089 ,21
M,652,3123462.433 ,17512465.862 ,85
O,118,3123341.539 ,17516564.796 ,28
K,925,3123656.134 ,17531334.904 ,66
L,373,3123164.795 ,17530179.910 ,21
M,653,3123542.208 ,17515306.937 ,85
M,654,3122594.941 ,17514804.187 ,85
Q,80,3123268.226 ,17510051.677 ,74
L,374,3123755.907 ,17528955.559 ,21
P,301,3122849.289 ,17525901.550 ,150
M,655,3123036.398 ,17524224.828 ,85
M,656,3123001.062 ,17525558.477 ,85
L,375,3123218.895 ,17522263.907 ,21
M,657,3122577.247 ,17504038.464 ,85
K,926,3123282.197 ,17532184.196 ,66
L,376,3123339.395 ,17523370.274 ,21
M,658,3123554.134 ,17517364.097 ,85
K,927,3122558.018 ,17533394.639 ,66
M,659,3123433.174 ,17514374.039 ,85
N,220,3122594.882 ,17533409.727 ,58
K,928,3123135.961 ,17521665.864 ,66
P,302,3123573.262 ,17526351.841 ,150
M,660,3123126.479 ,17511131.930 ,85
M,661,3123372.416 ,17504368.908 ,85
L,377,3123049.599 ,17502986.311 ,21
L,378,3123976.417 ,17529738.165 ,21
K,929,3124101.595 ,17522279.546 ,66
N,221,3123961.120 ,17538726.441 ,58
M,662,3124112.274 ,17526018.613 ,85
M,663,3124109.579 ,17513209.130 ,85
M,664,3123956.769 ,17508798.327 ,85
M,665,3124353.585 ,17515439.095 ,85
L,379,3123935.255 ,17531083.112 ,21
M,666,3124331.243 ,17510166.995 ,85
Q,81,3123739.841 ,17502036.962 ,74
M,667,3124463.274 ,17513074.216 ,85
M,668,3124576.526 ,17515351.087 ,85
M,669,3124783.488 ,17510088.112 ,85
R,39,3124097.536 ,17540026.647 ,10
M,670,3124391.043 ,17516941.313 ,85
L,380,3124125.849 ,17523981.322 ,21
M,671,3124656.362 ,17513930.270 ,85
M,672,3125008.000 ,17510407.222 ,85
M,673,3124229.383 ,17505078.515 ,85
Q,82,3124475.281 ,17502648.241 ,74
L,381,3124952.250 ,17530836.542 ,21
L,382,3124934.146 ,17525075.740 ,21
N,222,3124862.071 ,17535245.186 ,58
K,930,3124688.402 ,17531844.139 ,66
M,674,3125194.027 ,17503478.068 ,85
L,383,3124258.468 ,17529449.088 ,21
M,675,3125083.625 ,17513766.226 ,85
K,931,3125241.954 ,17537846.108 ,66
L,384,3125288.170 ,17524431.807 ,21
K,932,3125123.004 ,17533029.825 ,66
M,676,3125049.249 ,17526909.820 ,85
K,933,3125210.263 ,17522897.453 ,66
M,677,3124887.202 ,17508171.804 ,85
M,678,3125363.280 ,17510288.837 ,85
M,679,3124453.556 ,17513461.594 ,85
K,934,3125520.061 ,17516492.360 ,66
M,680,3125573.350 ,17514725.133 ,85
M,681,3124381.388 ,17514602.021 ,85
O,119,3124733.494 ,17510860.977 ,28
M,682,3124405.013 ,17513307.198 ,85
R,40,3124755.953 ,17540580.407 ,10
M,683,3124921.986 ,17513149.478 ,85
M,684,3125065.886 ,17512266.846 ,85
M,685,3124622.820 ,17501668.998 ,85
L,385,3124811.342 ,17525399.403 ,21
M,686,3125031.396 ,17509249.145 ,85
O,120,3125419.486 ,17513455.143 ,28
L,386,3125180.248 ,17516291.720 ,21
M,687,3125358.193 ,17510592.149 ,85
K,935,3124568.088 ,17539783.960 ,66
K,936,3125498.523 ,17540706.400 ,66
L,387,3124983.149 ,17525372.798 ,21
L,388,3124787.215 ,17531179.421 ,21
M,688,3124812.698 ,17515650.579 ,85
K,937,3124838.730 ,17533501.746 ,66
K,938,3125214.404 ,17523265.017 ,66
K,939,3125140.665 ,17531911.875 ,66
K,940,3125207.378 ,17537682.262 ,66
M,689,3125562.563 ,17514077.540 ,85
M,690,3125742.359 ,17513335.554 ,85
M,691,3125640.875 ,17504227.499 ,85
K,941,3125418.483 ,17522688.035 ,66
M,692,3125526.278 ,17502568.210 ,85
M,693,3125730.266 ,17511720.165 ,85
K,942,3125441.742 ,17538207.625 ,66
M,694,3125979.673 ,17509729.181 ,85
M,695,3125380.228 ,17506061.620 ,85
L,389,3126227.738 ,17524759.207 ,21
K,943,3126023.497 ,17540901.512 ,66
M,696,3126552.938 ,17512113.507 ,85
R,41,3126452.020 ,17543150.574 ,10
K,944,3125672.677 ,17533332.025 ,66
L,390,3125722.982 ,17526881.208 ,21
K,945,3125652.299 ,17520410.046 ,66
K,946,3125900.954 ,17524324.058 ,66
L,391,3126535.592 ,17527239.960 ,21
K,947,3126695.293 ,17523021.869 ,66
O,121,3126284.693 ,17513736.994 ,28
M,697,3125674.628 ,17505284.400 ,85
K,948,3125932.061 ,17535132.843 ,66
K,949,3126303.317 ,17524846.903 ,66
L,392,3126461.566 ,17531099.630 ,21
